NAME	TITLE	SCORE	
CHAF1A	chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]	6.7348647	
FBXW5	F-box and WD repeat domain containing 5 [Source:HGNC Symbol;Acc:HGNC:13613]	6.7330575	
MRPS18C	mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633]	6.7249875	
OTC	ornithine transcarbamylase [Source:HGNC Symbol;Acc:HGNC:8512]	6.7249813	
RBL1	RB transcriptional corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:9893]	6.7241783	
CCT7	chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622]	6.7226963	
MED9	mediator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25487]	6.72033	
UTP11	UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]	6.717827	
PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]	6.7066364	
TADA1	transcriptional adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30631]	6.703207	
HAUS2	HAUS augmin like complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25530]	6.701959	
RAD23A	"RAD23 homolog A, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9812]"	6.6999197	
SLF1	SMC5-SMC6 complex localization factor 1 [Source:HGNC Symbol;Acc:HGNC:25408]	6.699892	
KEAP1	kelch like ECH associated protein 1 [Source:HGNC Symbol;Acc:HGNC:23177]	6.6989536	
ZNF101	zinc finger protein 101 [Source:HGNC Symbol;Acc:HGNC:12881]	6.6896033	
BCL11A	BAF chromatin remodeling complex subunit BCL11A [Source:HGNC Symbol;Acc:HGNC:13221]	6.6852493	
PPP1R7	protein phosphatase 1 regulatory subunit 7 [Source:HGNC Symbol;Acc:HGNC:9295]	6.684584	
KBTBD8	kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]	6.684209	
IDH1	isocitrate dehydrogenase (NADP(+)) 1 [Source:HGNC Symbol;Acc:HGNC:5382]	6.6811604	
TNPO2	transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]	6.6806126	
SDAD1	SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]	6.6663947	
EMILIN2	elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]	6.665893	
RRP15	ribosomal RNA processing 15 homolog [Source:HGNC Symbol;Acc:HGNC:24255]	6.665095	
EXO5	exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115]	6.6646943	
CMTR1	cap methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21077]	6.6635647	
GLIDR	glioblastoma down-regulated RNA [Source:HGNC Symbol;Acc:HGNC:48823]	6.6610317	
RABGGTB	Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]	6.656291	
JSRP1	junctional sarcoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:24963]	6.6533685	
TMC2	transmembrane channel like 2 [Source:HGNC Symbol;Acc:HGNC:16527]	6.6526093	
MTND4P12	MT-ND4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:42199]	6.648632	
NPPC	natriuretic peptide C [Source:HGNC Symbol;Acc:HGNC:7941]	6.6480484	
KAT7	lysine acetyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:17016]	6.6469445	
MIIP	migration and invasion inhibitory protein [Source:HGNC Symbol;Acc:HGNC:25715]	6.6435127	
U2AF1L5	U2 small nuclear RNA auxiliary factor 1 like 5 [Source:HGNC Symbol;Acc:HGNC:51830]	6.642912	
LSM5	"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]"	6.6398244	
IGF2R	insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	6.6393137	
HGH1	HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]	6.6318274	
PRKAG2-AS1	PRKAG2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40468]	6.6260934	
DCP1A	decapping mRNA 1A [Source:HGNC Symbol;Acc:HGNC:18714]	6.6165447	
PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	6.615657	
LAGE3	L antigen family member 3 [Source:HGNC Symbol;Acc:HGNC:26058]	6.614816	
EFTUD2	elongation factor Tu GTP binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30858]	6.6067724	
BRD8	bromodomain containing 8 [Source:HGNC Symbol;Acc:HGNC:19874]	6.6041007	
COPS3	COP9 signalosome subunit 3 [Source:HGNC Symbol;Acc:HGNC:2239]	6.6015463	
CCM2	CCM2 scaffold protein [Source:HGNC Symbol;Acc:HGNC:21708]	6.60133	
FOXRED1	FAD dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26927]	6.5975876	
ETS2	"ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]"	6.5970764	
EBNA1BP2	EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]	6.596971	
LYPD1	LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]	6.593256	
PIGW	phosphatidylinositol glycan anchor biosynthesis class W [Source:HGNC Symbol;Acc:HGNC:23213]	6.593256	
KPNA3	karyopherin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6396]	6.591033	
NASP	nuclear autoantigenic sperm protein [Source:HGNC Symbol;Acc:HGNC:7644]	6.5846987	
EIF4A1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]	6.584183	
LINC01605	long intergenic non-protein coding RNA 1605 [Source:HGNC Symbol;Acc:HGNC:51654]	6.5835447	
ZNF335	zinc finger protein 335 [Source:HGNC Symbol;Acc:HGNC:15807]	6.5826674	
IARS2	"isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]"	6.582568	
HSPA9	heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]	6.580955	
WARS2	"tryptophanyl tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12730]"	6.5769563	
STX17	syntaxin 17 [Source:HGNC Symbol;Acc:HGNC:11432]	6.5767994	
REPIN1	replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]	6.5740695	
CIDECP1	cell death inducing DFFA like effector c pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24230]	6.5667796	
LINC02899	long intergenic non-protein coding RNA 2899 [Source:HGNC Symbol;Acc:HGNC:26630]	6.565756	
NAA15	"N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]"	6.564951	
IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]	6.558606	
TVP23C	trans-golgi network vesicle protein 23 homolog C [Source:HGNC Symbol;Acc:HGNC:30453]	6.558245	
XRCC3	X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]	6.5557714	
RMI1	RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764]	6.5543838	
ZNF43	zinc finger protein 43 [Source:HGNC Symbol;Acc:HGNC:13109]	6.549805	
HBA2	hemoglobin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4824]	6.5496063	
COPS6	COP9 signalosome subunit 6 [Source:HGNC Symbol;Acc:HGNC:21749]	6.547451	
RBBP8	"RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]"	6.5458198	
CPLANE1	ciliogenesis and planar polarity effector 1 [Source:HGNC Symbol;Acc:HGNC:25801]	6.5426846	
DHDDS	dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:20603]	6.5406213	
MYRFL	myelin regulatory factor like [Source:HGNC Symbol;Acc:HGNC:26316]	6.5375977	
NAT10	N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]	6.532632	
PES1	pescadillo ribosomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8848]	6.5294785	
MEP1B	meprin A subunit beta [Source:HGNC Symbol;Acc:HGNC:7020]	6.5269504	
RANBP3	RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]	6.5215507	
NSD2	nuclear receptor binding SET domain protein 2 [Source:HGNC Symbol;Acc:HGNC:12766]	6.520997	
ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand [Source:HGNC Symbol;Acc:HGNC:24094]	6.516352	
NFS1	NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]	6.514233	
UBP1	upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]	6.5098624	
SPDL1	spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:HGNC:26010]	6.508946	
ENSG00000289497	novel transcript	6.50242	
HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]	6.499886	
FUT1	fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]	6.498643	
TIMM13	translocase of inner mitochondrial membrane 13 [Source:HGNC Symbol;Acc:HGNC:11816]	6.4934497	
CAPN7	calpain 7 [Source:HGNC Symbol;Acc:HGNC:1484]	6.4866834	
ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]	6.48588	
MFSD14C	major facilitator superfamily domain containing 14C [Source:HGNC Symbol;Acc:HGNC:23672]	6.483257	
PPAT	phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]	6.482144	
CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]	6.4780684	
DSN1	DSN1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:16165]	6.4761305	
METTL2A	"methyltransferase 2A, methylcytidine [Source:HGNC Symbol;Acc:HGNC:25755]"	6.4716816	
SAC3D1	SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]	6.47061	
RNF216P1	ring finger protein 216 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33610]	6.4700136	
ING3	inhibitor of growth family member 3 [Source:HGNC Symbol;Acc:HGNC:14587]	6.464048	
AMMECR1L	AMMECR1 like [Source:HGNC Symbol;Acc:HGNC:28658]	6.454422	
PROSER1	proline and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:20291]	6.453601	
RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]	6.4498277	
CRCP	CGRP receptor component [Source:HGNC Symbol;Acc:HGNC:17888]	6.449595	
TIMM29	translocase of inner mitochondrial membrane 29 [Source:HGNC Symbol;Acc:HGNC:25152]	6.449056	
RASSF1	Ras association domain family member 1 [Source:HGNC Symbol;Acc:HGNC:9882]	6.4439745	
SOCS2	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	6.4416327	
MTA2	metastasis associated 1 family member 2 [Source:HGNC Symbol;Acc:HGNC:7411]	6.439098	
WASF1	WASP family member 1 [Source:HGNC Symbol;Acc:HGNC:12732]	6.4372826	
FARS2	"phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]"	6.437007	
TOPBP1	DNA topoisomerase II binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17008]	6.43396	
PRR22	proline rich 22 [Source:HGNC Symbol;Acc:HGNC:28354]	6.43182	
DENR	density regulated re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:2769]	6.428941	
SCARA5	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]	6.428015	
HSF2	heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]	6.423714	
GPR137C	G protein-coupled receptor 137C [Source:HGNC Symbol;Acc:HGNC:25445]	6.4197555	
RFC2	replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]	6.4183717	
CD320	CD320 molecule [Source:HGNC Symbol;Acc:HGNC:16692]	6.4149623	
DLX5	distal-less homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2918]	6.4128137	
GPATCH4	G-patch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25982]	6.412499	
ZDHHC11B	zinc finger DHHC-type containing 11B [Source:HGNC Symbol;Acc:HGNC:32962]	6.4107037	
SMARCAL1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1 [Source:HGNC Symbol;Acc:HGNC:11102]"	6.408942	
ERH	ERH mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]	6.4027667	
MRPS12	mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380]	6.4003215	
STARD7	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]	6.4000564	
NAT1	N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7645]	6.3955092	
UBD	ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]	6.393287	
SCML4	Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]	6.3903394	
MROH2A	maestro heat like repeat family member 2A [Source:HGNC Symbol;Acc:HGNC:27936]	6.390242	
NBPF4	NBPF member 4 [Source:HGNC Symbol;Acc:HGNC:26550]	6.3888707	
IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	6.3820453	
NUP160	nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]	6.38112	
SMOC1	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	6.376107	
ATP6V0A2	ATPase H+ transporting V0 subunit a2 [Source:HGNC Symbol;Acc:HGNC:18481]	6.371262	
SNHG4	small nucleolar RNA host gene 4 [Source:HGNC Symbol;Acc:HGNC:32964]	6.369942	
DAZAP1	DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683]	6.3692875	
FANCM	FA complementation group M [Source:HGNC Symbol;Acc:HGNC:23168]	6.3658056	
MRPL16	mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]	6.360668	
ZNF506	zinc finger protein 506 [Source:HGNC Symbol;Acc:HGNC:23780]	6.357175	
PPIAP29	peptidylprolyl isomerase A pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:43021]	6.3548193	
EXOSC4	exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189]	6.3544993	
ZNF675	zinc finger protein 675 [Source:HGNC Symbol;Acc:HGNC:30768]	6.3510165	
TPM3	tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]	6.3495374	
NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	6.346135	
PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A [Source:HGNC Symbol;Acc:HGNC:9286]	6.3428082	
CCT6A	chaperonin containing TCP1 subunit 6A [Source:HGNC Symbol;Acc:HGNC:1620]	6.337086	
TSC1	TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362]	6.3313794	
APEH	acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]	6.3289742	
SSX2IP	SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]	6.3284116	
SLC25A30	solute carrier family 25 member 30 [Source:HGNC Symbol;Acc:HGNC:27371]	6.326312	
PRORP	protein only RNase P catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19958]	6.3253136	
MED24	mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]	6.3235426	
DUSP2	dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]	6.3153768	
TSR2	TSR2 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25455]	6.3125205	
INTS1	integrator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24555]	6.312339	
POLD2	"DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]"	6.3057775	
UPF3AP2	UPF3A pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:30567]	6.3017335	
UBE2S	ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895]	6.2969356	
RNPEP	arginyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:10078]	6.2966795	
CNP	"2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]"	6.295777	
RFXAP	regulatory factor X associated protein [Source:HGNC Symbol;Acc:HGNC:9988]	6.2943764	
TUBGCP3	tubulin gamma complex associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18598]	6.293595	
OXCT2	3-oxoacid CoA-transferase 2 [Source:HGNC Symbol;Acc:HGNC:18606]	6.2894883	
LINC01648	long intergenic non-protein coding RNA 1648 [Source:HGNC Symbol;Acc:HGNC:52435]	6.2880964	
ERCC3	"ERCC excision repair 3, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3435]"	6.2869234	
PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	6.2859354	
SNRPF	small nuclear ribonucleoprotein polypeptide F [Source:HGNC Symbol;Acc:HGNC:11162]	6.285246	
MCM6	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	6.2846446	
ZBED3	zinc finger BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711]	6.283659	
NOP9	NOP9 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:19826]	6.2772937	
ATP6V1G1	ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864]	6.276517	
TTC28	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]	6.2757874	
GNAI3	G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387]	6.2690687	
OAS1	2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]	6.2686415	
VPS33A	VPS33A core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:18179]	6.2685833	
PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	6.267177	
XPO1	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	6.266836	
ZFP92	ZFP92 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12865]	6.2650433	
NAA35	"N-alpha-acetyltransferase 35, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:24340]"	6.262699	
ATP5IF1	ATP synthase inhibitory factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:871]	6.262677	
RPS26	ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]	6.26217	
GAR1	GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]	6.256358	
PSMD2	"proteasome 26S subunit ubiquitin receptor, non-ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9559]"	6.246171	
NDUFB9	NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]	6.244747	
PYGL	glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]	6.243475	
ARRDC1	arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]	6.242817	
RECQL4	RecQ like helicase 4 [Source:HGNC Symbol;Acc:HGNC:9949]	6.2406077	
SRSF2	serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]	6.2357073	
MT-ATP6	mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]	6.2310543	
TDG	thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700]	6.2308235	
DUSP15	dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]	6.2305703	
CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	6.2286754	
HMGN2P5	high mobility group nucleosomal binding domain 2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:33568]	6.22815	
LRAT	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	6.2244897	
MISP3	MISP family member 3 [Source:HGNC Symbol;Acc:HGNC:26963]	6.222922	
KHSRP	KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316]	6.2228413	
RGMB	repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]	6.220896	
RMND1	required for meiotic nuclear division 1 homolog [Source:HGNC Symbol;Acc:HGNC:21176]	6.2195797	
PPP1R8	protein phosphatase 1 regulatory subunit 8 [Source:HGNC Symbol;Acc:HGNC:9296]	6.218908	
MPC2	mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515]	6.2152004	
BEX5	brain expressed X-linked 5 [Source:HGNC Symbol;Acc:HGNC:27990]	6.212616	
NUP37	nucleoporin 37 [Source:HGNC Symbol;Acc:HGNC:29929]	6.212163	
CDC34	"cell division cycle 34, ubiqiutin conjugating enzyme [Source:HGNC Symbol;Acc:HGNC:1734]"	6.2024384	
AUP1	AUP1 lipid droplet regulating VLDL assembly factor [Source:HGNC Symbol;Acc:HGNC:891]	6.202074	
MRPS26	mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]	6.202046	
POLE	"DNA polymerase epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]"	6.2013187	
FAM200A	family with sequence similarity 200 member A [Source:HGNC Symbol;Acc:HGNC:25401]	6.2010503	
NDC1	NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]	6.1996837	
EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]	6.1985917	
FTSJ3	FtsJ RNA 2'-O-methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17136]	6.198453	
ATP5MC1	ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]	6.198076	
FUS	FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]	6.196093	
OPRK1	opioid receptor kappa 1 [Source:HGNC Symbol;Acc:HGNC:8154]	6.189954	
PPAN-P2RY11	PPAN-P2RY11 readthrough [Source:HGNC Symbol;Acc:HGNC:33526]	6.185143	
RNF34	ring finger protein 34 [Source:HGNC Symbol;Acc:HGNC:17297]	6.1834016	
ZMPSTE24	zinc metallopeptidase STE24 [Source:HGNC Symbol;Acc:HGNC:12877]	6.183203	
LINC02806	long intergenic non-protein coding RNA 2806 [Source:HGNC Symbol;Acc:HGNC:27628]	6.182153	
RGS7	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	6.180433	
RPIA	ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297]	6.1755023	
FZD5	frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]	6.171352	
DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]	6.171289	
TMEM41A	transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544]	6.1688275	
SEC61B	SEC61 translocon subunit beta [Source:HGNC Symbol;Acc:HGNC:16993]	6.164328	
B3GALNT2	"beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:28596]"	6.1613526	
SMG5	SMG5 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]	6.1573405	
ATP2C2	ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]	6.1562185	
TMEM199	transmembrane protein 199 [Source:HGNC Symbol;Acc:HGNC:18085]	6.1529956	
ZNF746	zinc finger protein 746 [Source:HGNC Symbol;Acc:HGNC:21948]	6.151542	
ACTG1P25	actin gamma 1 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:54872]	6.151309	
TUBAP13	tubulin alpha pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:54880]	6.150754	
RPSA	ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]	6.149771	
MGAT5	"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]"	6.1432548	
MRPL9	mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]	6.142994	
PSMB4	proteasome 20S subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:9541]	6.138375	
TMEM168	transmembrane protein 168 [Source:HGNC Symbol;Acc:HGNC:25826]	6.1333	
KIT	"KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]"	6.129902	
REV3L	"REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]"	6.129812	
AHSA1	activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]	6.128704	
LRR1	leucine rich repeat protein 1 [Source:HGNC Symbol;Acc:HGNC:19742]	6.12847	
HMGN2	high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]	6.1279955	
NDUFA13	NADH:ubiquinone oxidoreductase subunit A13 [Source:HGNC Symbol;Acc:HGNC:17194]	6.126507	
TIMM8B	translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818]	6.1254644	
HDAC4	histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063]	6.1219516	
BICD2	BICD cargo adaptor 2 [Source:HGNC Symbol;Acc:HGNC:17208]	6.1180887	
UPF3AP1	UPF3A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30568]	6.117457	
UBE2D2	ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475]	6.117294	
TPRKB	TP53RK binding protein [Source:HGNC Symbol;Acc:HGNC:24259]	6.11644	
DAG1	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]	6.11589	
XRCC6	X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]	6.111914	
ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]	6.1118865	
ADSL	adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]	6.107424	
KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]	6.105731	
FSTL4	follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]	6.1027994	
RPSAP58	ribosomal protein SA pseudogene 58 [Source:HGNC Symbol;Acc:HGNC:36809]	6.1022253	
NRIP3	nuclear receptor interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1167]	6.0999103	
MRPS17	mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]	6.0825386	
IL17RB	interleukin 17 receptor B [Source:HGNC Symbol;Acc:HGNC:18015]	6.081284	
POLR2A	RNA polymerase II subunit A [Source:HGNC Symbol;Acc:HGNC:9187]	6.0804853	
SNRPE	small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]	6.078044	
DRP2	dystrophin related protein 2 [Source:HGNC Symbol;Acc:HGNC:3032]	6.076685	
GRWD1	glutamate rich WD repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:21270]	6.07548	
MCM9	minichromosome maintenance 9 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:21484]	6.0744777	
