NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS		30	-0.50537837	-1.328372	0.09737828	0.45005333	1.0	4307	tags=43%, list=22%, signal=56%	
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		59	-0.44872114	-1.3276119	0.07170542	0.45086643	1.0	2964	tags=22%, list=15%, signal=26%	
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		340	-0.3503237	-1.3273025	0.001908397	0.4504778	1.0	2941	tags=24%, list=15%, signal=28%	
GOBP_MICROVILLUS_ORGANIZATION	GOBP_MICROVILLUS_ORGANIZATION		29	-0.5005544	-1.3271691	0.0997921	0.44957975	1.0	3458	tags=34%, list=18%, signal=42%	
GOBP_INNER_EAR_MORPHOGENESIS	GOBP_INNER_EAR_MORPHOGENESIS		72	-0.4215167	-1.3263192	0.0635514	0.45069426	1.0	2546	tags=22%, list=13%, signal=25%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE		285	-0.35999966	-1.3262097	0.007662835	0.449758	1.0	2084	tags=19%, list=11%, signal=21%	
GOBP_FACE_DEVELOPMENT	GOBP_FACE_DEVELOPMENT		42	-0.4695784	-1.3254532	0.08301887	0.45060256	1.0	2842	tags=26%, list=15%, signal=31%	
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN		41	-0.47642636	-1.3251522	0.10058027	0.45018318	1.0	793	tags=10%, list=4%, signal=10%	
GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING	GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING		16	-0.57375675	-1.3240851	0.12840466	0.4520521	1.0	3610	tags=63%, list=19%, signal=77%	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		16	-0.57333213	-1.3234929	0.1122449	0.45252076	1.0	353	tags=13%, list=2%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		32	-0.48859313	-1.3230674	0.09770115	0.45242885	1.0	3222	tags=28%, list=17%, signal=34%	
GOBP_REGULATION_OF_SECRETION	GOBP_REGULATION_OF_SECRETION		466	-0.34542263	-1.3226821	0.0018248175	0.45225763	1.0	3223	tags=24%, list=17%, signal=28%	
GOBP_HYALURONAN_METABOLIC_PROCESS	GOBP_HYALURONAN_METABOLIC_PROCESS		20	-0.5427089	-1.3226273	0.14228457	0.4511595	1.0	2737	tags=45%, list=14%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY		78	-0.42494547	-1.3204913	0.070342205	0.45585465	1.0	2507	tags=21%, list=13%, signal=23%	
GOBP_EXPLORATION_BEHAVIOR	GOBP_EXPLORATION_BEHAVIOR		15	-0.57355	-1.317705	0.13904762	0.46259996	1.0	2432	tags=27%, list=13%, signal=30%	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT		57	-0.4442004	-1.3176192	0.08531746	0.4616149	1.0	3712	tags=28%, list=19%, signal=35%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		98	-0.40957212	-1.3175335	0.053846154	0.4605643	1.0	1314	tags=12%, list=7%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS		24	-0.53381187	-1.3167123	0.1403162	0.46177173	1.0	2500	tags=25%, list=13%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		279	-0.3603852	-1.3160155	0.0054644807	0.46264294	1.0	3524	tags=28%, list=18%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS		47	-0.4537107	-1.3151419	0.09037328	0.46387956	1.0	3913	tags=32%, list=20%, signal=40%	
GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		17	-0.5550188	-1.3150593	0.14003944	0.4628614	1.0	3732	tags=41%, list=19%, signal=51%	
GOBP_RUFFLE_ASSEMBLY	GOBP_RUFFLE_ASSEMBLY		41	-0.46172762	-1.314362	0.09962406	0.4636016	1.0	3952	tags=41%, list=20%, signal=52%	
GOBP_TRACHEA_DEVELOPMENT	GOBP_TRACHEA_DEVELOPMENT		16	-0.5679072	-1.3140194	0.14426878	0.46341157	1.0	134	tags=13%, list=1%, signal=13%	
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		42	-0.46175495	-1.3135947	0.08812261	0.4634205	1.0	1993	tags=19%, list=10%, signal=21%	
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		327	-0.35094786	-1.3126426	0.007490637	0.46495983	1.0	3409	tags=25%, list=18%, signal=30%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		92	-0.40571067	-1.3124664	0.050980393	0.46421415	1.0	3372	tags=30%, list=17%, signal=37%	
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR		44	-0.45716336	-1.3114966	0.088176355	0.465773	1.0	983	tags=16%, list=5%, signal=17%	
GOBP_CALCIUM_MEDIATED_SIGNALING	GOBP_CALCIUM_MEDIATED_SIGNALING		154	-0.38190737	-1.3107718	0.034285713	0.46664357	1.0	3409	tags=24%, list=18%, signal=29%	
GOBP_ONE_CARBON_METABOLIC_PROCESS	GOBP_ONE_CARBON_METABOLIC_PROCESS		32	-0.4918667	-1.310336	0.12352941	0.4667596	1.0	2856	tags=34%, list=15%, signal=40%	
GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY		108	-0.39982164	-1.3095235	0.049618322	0.467937	1.0	3416	tags=31%, list=18%, signal=38%	
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS		26	-0.5130062	-1.3082422	0.12857144	0.47033963	1.0	2199	tags=31%, list=11%, signal=35%	
GOBP_REGULATION_OF_AXONOGENESIS	GOBP_REGULATION_OF_AXONOGENESIS		122	-0.39185983	-1.3070353	0.048824593	0.47261238	1.0	2941	tags=26%, list=15%, signal=31%	
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION		99	-0.3983971	-1.3069001	0.074	0.47175732	1.0	4204	tags=36%, list=22%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS		64	-0.43406722	-1.3068337	0.09657948	0.47070286	1.0	2941	tags=30%, list=15%, signal=35%	
GOBP_CELL_KILLING	GOBP_CELL_KILLING		121	-0.39089444	-1.3066012	0.04963235	0.47014174	1.0	1314	tags=11%, list=7%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		19	-0.5372691	-1.3060355	0.13598326	0.47058493	1.0	1314	tags=21%, list=7%, signal=23%	
GOBP_MACROPHAGE_CHEMOTAXIS	GOBP_MACROPHAGE_CHEMOTAXIS		27	-0.50244087	-1.3060081	0.12096774	0.46944246	1.0	3409	tags=26%, list=18%, signal=31%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS		231	-0.36284086	-1.3052993	0.017889088	0.4702407	1.0	3276	tags=26%, list=17%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		415	-0.34379137	-1.304984	0.008561644	0.46987766	1.0	2189	tags=17%, list=11%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION		18	-0.5458813	-1.3048737	0.14343435	0.4689848	1.0	1631	tags=17%, list=8%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		117	-0.39021096	-1.3047184	0.056925997	0.46827576	1.0	2161	tags=19%, list=11%, signal=21%	
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE		16	-0.5692209	-1.3042121	0.14653465	0.46855983	1.0	576	tags=13%, list=3%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		38	-0.47044846	-1.30351	0.12055336	0.46922755	1.0	3703	tags=32%, list=19%, signal=39%	
GOBP_AMYLOID_BETA_CLEARANCE	GOBP_AMYLOID_BETA_CLEARANCE		31	-0.48694423	-1.3034453	0.10881801	0.46820065	1.0	1654	tags=19%, list=9%, signal=21%	
GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY		28	-0.50348276	-1.3031954	0.11434511	0.46768627	1.0	4138	tags=39%, list=21%, signal=50%	
GOBP_BLOOD_VESSEL_MORPHOGENESIS	GOBP_BLOOD_VESSEL_MORPHOGENESIS		483	-0.33925095	-1.3022587	0.01509434	0.46917042	1.0	2322	tags=20%, list=12%, signal=22%	
GOBP_POSTSYNAPSE_ORGANIZATION	GOBP_POSTSYNAPSE_ORGANIZATION		116	-0.38886276	-1.302214	0.072106265	0.4681089	1.0	2651	tags=24%, list=14%, signal=28%	
GOBP_RESPONSE_TO_INTERLEUKIN_1	GOBP_RESPONSE_TO_INTERLEUKIN_1		93	-0.40151826	-1.3012314	0.05783582	0.46966207	1.0	2148	tags=16%, list=11%, signal=18%	
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS		35	-0.4762814	-1.3010801	0.114	0.46893004	1.0	3753	tags=37%, list=19%, signal=46%	
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT		30	-0.4913209	-1.3008624	0.115530305	0.46840212	1.0	3891	tags=40%, list=20%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		154	-0.37840453	-1.29992	0.039772727	0.46991572	1.0	2531	tags=21%, list=13%, signal=24%	
GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL		36	-0.472424	-1.2994889	0.115311906	0.46999696	1.0	3658	tags=33%, list=19%, signal=41%	
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT		209	-0.36164388	-1.2992297	0.023076924	0.4696122	1.0	3137	tags=23%, list=16%, signal=28%	
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS		18	-0.5353053	-1.2991921	0.12890625	0.46857777	1.0	3409	tags=44%, list=18%, signal=54%	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		18	-0.5511331	-1.2988068	0.13572854	0.46852198	1.0	3086	tags=33%, list=16%, signal=40%	
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS		23	-0.5195128	-1.2976658	0.12859885	0.470698	1.0	3409	tags=22%, list=18%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		19	-0.5372124	-1.2973003	0.14426878	0.47058785	1.0	2984	tags=32%, list=15%, signal=37%	
GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		22	-0.52651256	-1.2963382	0.14119923	0.47224075	1.0	3022	tags=41%, list=16%, signal=48%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		35	-0.4825957	-1.2961273	0.098265894	0.47172916	1.0	2300	tags=20%, list=12%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION	GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION		37	-0.4684672	-1.2951998	0.10831721	0.47319752	1.0	3381	tags=30%, list=17%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY		253	-0.35572585	-1.295026	0.027184466	0.47260466	1.0	3308	tags=25%, list=17%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		42	-0.4554545	-1.2949703	0.105860114	0.47160283	1.0	3355	tags=26%, list=17%, signal=32%	
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS		30	-0.49619263	-1.294707	0.12943633	0.47116604	1.0	1711	tags=23%, list=9%, signal=26%	
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	GOBP_RESPONSE_TO_MUSCLE_ACTIVITY		18	-0.54352754	-1.2943044	0.14124294	0.47118366	1.0	4129	tags=44%, list=21%, signal=56%	
GOBP_NEURON_MATURATION	GOBP_NEURON_MATURATION		34	-0.47269672	-1.2939318	0.11962617	0.47120264	1.0	3125	tags=29%, list=16%, signal=35%	
GOBP_REGULATION_OF_BIOMINERALIZATION	GOBP_REGULATION_OF_BIOMINERALIZATION		68	-0.42074114	-1.2938373	0.08695652	0.47035235	1.0	3409	tags=25%, list=18%, signal=30%	
GOBP_REGULATION_OF_OSSIFICATION	GOBP_REGULATION_OF_OSSIFICATION		84	-0.40500847	-1.2920654	0.062992126	0.47416773	1.0	1963	tags=19%, list=10%, signal=21%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS		262	-0.35591415	-1.2915034	0.020905923	0.47453606	1.0	2102	tags=15%, list=11%, signal=16%	
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		20	-0.53315103	-1.2912173	0.16666667	0.4742569	1.0	715	tags=15%, list=4%, signal=16%	
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	GOBP_CARBOHYDRATE_CATABOLIC_PROCESS		131	-0.38020414	-1.2910333	0.050089445	0.47366393	1.0	2033	tags=18%, list=10%, signal=19%	
GOBP_GANGLIOSIDE_METABOLIC_PROCESS	GOBP_GANGLIOSIDE_METABOLIC_PROCESS		20	-0.5312463	-1.2907455	0.16007905	0.47333375	1.0	2199	tags=30%, list=11%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION		101	-0.40321827	-1.2899731	0.06963249	0.47449607	1.0	2060	tags=25%, list=11%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		39	-0.4640296	-1.2888691	0.13060428	0.47655833	1.0	3313	tags=28%, list=17%, signal=34%	
GOBP_MACROPHAGE_ACTIVATION	GOBP_MACROPHAGE_ACTIVATION		76	-0.41631508	-1.2887175	0.06963249	0.4758579	1.0	3307	tags=28%, list=17%, signal=33%	
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION		46	-0.4503791	-1.288067	0.091816366	0.4764927	1.0	3772	tags=37%, list=19%, signal=46%	
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS		28	-0.48913333	-1.2872066	0.12660551	0.4778294	1.0	357	tags=11%, list=2%, signal=11%	
GOBP_EPITHELIAL_CELL_PROLIFERATION	GOBP_EPITHELIAL_CELL_PROLIFERATION		317	-0.34494218	-1.2866036	0.017509727	0.47841835	1.0	2225	tags=17%, list=11%, signal=19%	
GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT		51	-0.44030765	-1.2861714	0.10357816	0.47859532	1.0	3801	tags=29%, list=20%, signal=36%	
GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING		48	-0.4453732	-1.2854298	0.108571425	0.47955543	1.0	2964	tags=29%, list=15%, signal=34%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		123	-0.37850463	-1.2849379	0.05762082	0.47983742	1.0	3370	tags=24%, list=17%, signal=28%	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		70	-0.41350335	-1.2839624	0.08627451	0.48150104	1.0	3572	tags=31%, list=18%, signal=38%	
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY	GOBP_NEUROTROPHIN_SIGNALING_PATHWAY		28	-0.4918419	-1.2828037	0.13786408	0.48370218	1.0	3681	tags=50%, list=19%, signal=62%	
GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS		18	-0.53669626	-1.2822499	0.16367266	0.48417774	1.0	2059	tags=44%, list=11%, signal=50%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION		48	-0.44398096	-1.2820586	0.106589146	0.48356634	1.0	1703	tags=21%, list=9%, signal=23%	
GOBP_ACTIN_FILAMENT_POLYMERIZATION	GOBP_ACTIN_FILAMENT_POLYMERIZATION		151	-0.37263575	-1.2815518	0.05046729	0.4838853	1.0	3041	tags=23%, list=16%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT		38	-0.47139198	-1.2813771	0.13148148	0.48331642	1.0	2901	tags=26%, list=15%, signal=31%	
GOBP_TRABECULA_MORPHOGENESIS	GOBP_TRABECULA_MORPHOGENESIS		37	-0.46366075	-1.2810358	0.11382114	0.48318025	1.0	2649	tags=27%, list=14%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		92	-0.40133566	-1.2804949	0.07058824	0.4837093	1.0	3409	tags=30%, list=18%, signal=37%	
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS		128	-0.37741706	-1.2802066	0.046511628	0.48341817	1.0	4359	tags=29%, list=22%, signal=37%	
GOBP_AMYLOID_FIBRIL_FORMATION	GOBP_AMYLOID_FIBRIL_FORMATION		31	-0.4809378	-1.2799146	0.118	0.48314822	1.0	1291	tags=16%, list=7%, signal=17%	
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		152	-0.36882266	-1.2797357	0.04868914	0.4824985	1.0	3730	tags=29%, list=19%, signal=36%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT		20	-0.5222077	-1.2796581	0.14197531	0.48163673	1.0	1534	tags=25%, list=8%, signal=27%	
GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION	GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION		58	-0.43171868	-1.2796429	0.099415205	0.4805973	1.0	3732	tags=36%, list=19%, signal=45%	
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION		310	-0.34458545	-1.2795267	0.0149532715	0.47986165	1.0	2285	tags=18%, list=12%, signal=21%	
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION		164	-0.36717117	-1.2794596	0.04942966	0.4789957	1.0	3230	tags=29%, list=17%, signal=34%	
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION		463	-0.33411834	-1.2788177	0.009652509	0.47979823	1.0	3331	tags=24%, list=17%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION		319	-0.3430462	-1.2787414	0.014760148	0.47896954	1.0	3430	tags=27%, list=18%, signal=32%	
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS		20	-0.53021497	-1.2786987	0.13900416	0.47802502	1.0	3839	tags=45%, list=20%, signal=56%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		42	-0.4535134	-1.2766004	0.12871288	0.48279867	1.0	3405	tags=26%, list=18%, signal=32%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT		99	-0.398796	-1.276263	0.056074765	0.482712	1.0	2649	tags=19%, list=14%, signal=22%	
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS		75	-0.40716347	-1.2761613	0.10224949	0.48190507	1.0	2131	tags=19%, list=11%, signal=21%	
GOBP_MULTICELLULAR_ORGANISM_GROWTH	GOBP_MULTICELLULAR_ORGANISM_GROWTH		118	-0.38381392	-1.2760376	0.08108108	0.4812319	1.0	2842	tags=24%, list=15%, signal=28%	
GOBP_SENSORY_PERCEPTION	GOBP_SENSORY_PERCEPTION		336	-0.34034908	-1.276003	0.025	0.480259	1.0	3101	tags=21%, list=16%, signal=24%	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS		220	-0.3539097	-1.2748398	0.035849057	0.48246443	1.0	2649	tags=19%, list=14%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		50	-0.44438058	-1.2745495	0.118	0.48217183	1.0	3839	tags=32%, list=20%, signal=40%	
GOBP_REGULATION_OF_INSULIN_SECRETION	GOBP_REGULATION_OF_INSULIN_SECRETION		116	-0.38497517	-1.274407	0.078899086	0.48152	1.0	2432	tags=21%, list=13%, signal=24%	
GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS	GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS		18	-0.5361774	-1.2739956	0.16206262	0.48165345	1.0	2645	tags=50%, list=14%, signal=58%	
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS		17	-0.5332895	-1.2719356	0.16765286	0.48671064	1.0	1437	tags=18%, list=7%, signal=19%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN		34	-0.47443488	-1.2707211	0.14450867	0.48927224	1.0	1314	tags=24%, list=7%, signal=25%	
GOBP_B_CELL_MEDIATED_IMMUNITY	GOBP_B_CELL_MEDIATED_IMMUNITY		135	-0.3741478	-1.2703788	0.06012024	0.4892537	1.0	1571	tags=13%, list=8%, signal=14%	
GOBP_HEMOSTASIS	GOBP_HEMOSTASIS		184	-0.35917464	-1.2702035	0.041275796	0.48860875	1.0	2432	tags=18%, list=13%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION	GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION		22	-0.5100208	-1.270106	0.14910537	0.4878299	1.0	1573	tags=23%, list=8%, signal=25%	
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION		435	-0.33210415	-1.2700869	0.011235955	0.48683116	1.0	3274	tags=25%, list=17%, signal=30%	
